"","symbol","date","open","high","low","close","volume","adjusted"
"140","IVE",2020-07-22,112.620003,113.550003,112.339996,113.410004,707400,112.603912
"141","IVE",2020-07-23,113.470001,114.129997,112.940002,113.370003,954800,112.564194
"142","IVE",2020-07-24,113.260002,113.519997,112.190002,112.550003,783000,111.750023
"143","IVE",2020-07-27,112.459999,112.650002,111.790001,112.599998,593400,111.79966
"144","IVE",2020-07-28,112.349998,113.099998,112.25,112.529999,500500,111.730156
"145","IVE",2020-07-29,112.699997,113.989998,112.620003,113.790001,396900,112.981209
"146","IVE",2020-07-30,112.599998,112.739998,111.440002,112.540001,627900,111.740089
"147","IVE",2020-07-31,112.220001,112.309998,110.760002,112.25,516400,111.452148
"148","IVE",2020-08-03,112.57,112.870003,111.910004,112.540001,406800,111.740089
"149","IVE",2020-08-04,112.290001,113.230003,112.260002,113.150002,478500,112.345757
"150","IVE",2020-08-05,113.870003,114.050003,113.589996,113.760002,478600,112.951416
"151","IVE",2020-08-06,113.599998,113.980003,113.309998,113.769997,459300,112.961342
"152","IVE",2020-08-07,113.470001,115.150002,113.459999,115.120003,579600,114.30175
"153","IVE",2020-08-10,115.400002,116.300003,115.360001,116.230003,555800,115.403862
"154","IVE",2020-08-11,117.489998,117.919998,115.690002,115.93,713900,115.105995
"155","IVE",2020-08-12,116.970001,117.160004,116.379997,116.779999,858600,115.949951
"156","IVE",2020-08-13,116,116.309998,115.57,115.879997,514600,115.056343
"157","IVE",2020-08-14,115.5,116.470001,115.379997,116.18,424500,115.354218
"158","IVE",2020-08-17,116.239998,116.239998,115.709999,115.879997,370100,115.056343
"159","IVE",2020-08-18,115.949997,116.040001,115.300003,115.419998,386800,114.599617
"160","IVE",2020-08-19,115.669998,115.989998,114.699997,114.959999,382400,114.142883
"161","IVE",2020-08-20,114.269997,114.660004,114.059998,114.339996,544400,113.52729
"162","IVE",2020-08-21,114.110001,114.470001,113.860001,114.330002,510400,113.517365
"163","IVE",2020-08-24,114.919998,115.919998,114.489998,115.879997,547800,115.056343
"164","IVE",2020-08-25,116.410004,116.480003,115.309998,115.760002,362600,114.937202
"165","IVE",2020-08-26,115.639999,115.699997,114.93,115.419998,486600,114.599617
"166","IVE",2020-08-27,115.75,116.709999,115.75,116.279999,477300,115.453506
"167","IVE",2020-08-28,116.690002,117.160004,116.040001,117.089996,316700,116.257744
"168","IVE",2020-08-31,116.940002,116.940002,116.190002,116.209999,556500,115.384003
"169","IVE",2020-09-01,115.779999,116.220001,115.470001,116.18,989200,115.354218
"170","IVE",2020-09-02,116.400002,118.540001,116.209999,118.220001,874900,117.379715
"171","IVE",2020-09-03,118.449997,119.25,115.190002,115.949997,1270000,115.125847
"172","IVE",2020-09-04,116.910004,117.230003,114.470001,115.959999,980400,115.13578
"173","IVE",2020-09-08,115.260002,115.260002,113.540001,113.809998,948400,113.00106
"174","IVE",2020-09-09,114.610001,116.040001,114.550003,115.129997,644300,114.311676
"175","IVE",2020-09-10,115.400002,115.599998,113.209999,113.389999,733300,112.584045
"176","IVE",2020-09-11,113.879997,114.480003,113.160004,114.080002,615400,113.269142
"177","IVE",2020-09-14,114.800003,116.07,114.699997,115.519997,369600,114.698906
"178","IVE",2020-09-15,116.010002,116.300003,115.139999,115.300003,611900,114.480476
"179","IVE",2020-09-16,115.879997,117.260002,115.699997,116.110001,442400,115.284714
"180","IVE",2020-09-17,114.839996,115.980003,114.389999,115.519997,958900,114.698906
"181","IVE",2020-09-18,115.690002,115.760002,114.120003,114.599998,569500,113.785446
"182","IVE",2020-09-21,112.809998,112.93,110.790001,112.080002,963800,111.283363
"183","IVE",2020-09-22,112.099998,112.919998,111.510002,112.129997,502300,111.333
"184","IVE",2020-09-23,111.650002,112.089996,109.25,109.279999,639100,109.279999
"185","IVE",2020-09-24,109.07,110.440002,108.199997,109.400002,662200,109.400002
"186","IVE",2020-09-25,108.900002,110.93,108.709999,110.669998,709000,110.669998
"187","IVE",2020-09-28,111.830002,112.93,111.830002,112.400002,519500,112.400002
"188","IVE",2020-09-29,112.389999,112.459999,111.099998,111.529999,423400,111.529999
"189","IVE",2020-09-30,111.919998,113.559998,111.800003,112.449997,844200,112.449997
"190","IVE",2020-10-01,113,113.400002,111.93,112.57,680200,112.57
"191","IVE",2020-10-02,110.970001,113.510002,110.949997,112.809998,753300,112.809998
"192","IVE",2020-10-05,113.599998,114.699997,113.519997,114.580002,560400,114.580002
"193","IVE",2020-10-06,114.889999,115.82,113.339996,113.480003,569700,113.480003
"194","IVE",2020-10-07,114.400002,115.68,114.400002,115.32,717400,115.32
"195","IVE",2020-10-08,115.959999,116.790001,115.900002,116.769997,440900,116.769997
"196","IVE",2020-10-09,117.459999,117.620003,116.620003,116.959999,462100,116.959999
"197","IVE",2020-10-12,117.190002,118.120003,117.080002,117.809998,422300,117.809998
"198","IVE",2020-10-13,117.419998,117.589996,116.309998,116.599998,483600,116.599998
"199","IVE",2020-10-14,116.620003,117.139999,115.889999,116.019997,494200,116.019997
"200","IVE",2020-10-15,114.839996,116.400002,114.769997,116.330002,407500,116.330002
"201","IVE",2020-10-16,116.660004,117.25,116.410004,116.660004,528700,116.660004
"202","IVE",2020-10-19,116.919998,117.129997,114.870003,115.089996,659400,115.089996
"203","IVE",2020-10-20,115.68,116.620003,115.309998,115.519997,675200,115.519997
"204","IVE",2020-10-21,115.510002,116.010002,115.139999,115.139999,441500,115.139999
"205","IVE",2020-10-22,115.230003,116.830002,115.169998,116.690002,871300,116.690002
"206","IVE",2020-10-23,117.209999,117.379997,116.18,116.910004,595300,116.910004
"207","IVE",2020-10-26,115.489998,115.68,113.580002,114.639999,937400,114.639999
"208","IVE",2020-10-27,114.379997,114.519997,113.18,113.18,598700,113.18
"209","IVE",2020-10-28,111.18,112.050003,109.739998,109.93,1321100,109.93
"210","IVE",2020-10-29,109.650002,111.43,108.730003,110.449997,933400,110.449997
"211","IVE",2020-10-30,109.940002,110.57,108.900002,110.389999,1043700,110.389999
"212","IVE",2020-11-02,111.769997,112.75,110.910004,112.559998,956200,112.559998
"213","IVE",2020-11-03,113.980003,115.260002,113.93,114.519997,967100,114.519997
"214","IVE",2020-11-04,114.779999,116.910004,114.110001,114.889999,1229300,114.889999
"215","IVE",2020-11-05,116.209999,117.419998,116.059998,116.57,1679200,116.57
"216","IVE",2020-11-06,116.720001,117,115.900002,116.150002,1238200,116.150002
"217","IVE",2020-11-09,122.230003,123.779999,120.779999,120.970001,2253200,120.970001
"218","IVE",2020-11-10,121.410004,122.75,120.879997,122.550003,1836600,122.550003
"219","IVE",2020-11-11,123.290001,123.290001,121.610001,122.169998,847500,122.169998
"220","IVE",2020-11-12,121.400002,121.620003,119.739998,120.610001,1069600,120.610001
"221","IVE",2020-11-13,121.519997,123.220001,121.519997,122.959999,952400,122.959999
"222","IVE",2020-11-16,125.18,125.18,123.779999,125.029999,1253200,125.029999
"223","IVE",2020-11-17,123.919998,124.800003,123.25,124.379997,985100,124.379997
"224","IVE",2020-11-18,124.830002,125.110001,122.809998,122.809998,817200,122.809998
"225","IVE",2020-11-19,122.550003,123.129997,121.769997,122.989998,574700,122.989998
"226","IVE",2020-11-20,122.940002,123.160004,122.220001,122.440002,364000,122.440002
"227","IVE",2020-11-23,123.279999,124.260002,123.190002,124.080002,643500,124.080002
"228","IVE",2020-11-24,125.540001,126.949997,125.269997,126.709999,2068100,126.709999
"229","IVE",2020-11-25,126.370003,126.370003,125.349998,125.940002,725200,125.940002
"230","IVE",2020-11-27,126.120003,126.279999,125.480003,125.889999,343200,125.889999
"231","IVE",2020-11-30,125.449997,125.519997,124.290001,124.639999,1396900,124.639999
